 #  Results from PENEPMA. Phi rho z distribution.
 #
 #  Z = 29, S1 =  4, S2 =  9
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 # Intensities of characteristic lines. All in 1/(cm*sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = flourescence from characteristic x rays;
 #    B = flourescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #    T = P+C+B, total intensity;
 #    E = emitted; G = generated;
 #  unc = statistical uncertainty (3 sigma).
 #
 # D (cm)     DF (cm)    PE            unc       PG            unc       CE            unc       CG            unc       BE            unc       BG            unc       TFE           unc       TFG           unc       TE            unc       TG            unc
   1.072E-04  2.143E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  9.021881E-06  1.90E-06  0.000000E+00  0.00E+00  1.771630E-05  2.80E-05  7.311444E-03  2.17E-02  8.850818E-02  2.76E-02
   1.078E-04  2.157E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.710781E-06  1.87E-06  0.000000E+00  0.00E+00  8.710781E-06  1.87E-06  1.454270E-02  3.07E-02  1.135609E-01  3.12E-02
   1.085E-04  2.170E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  7.733041E-06  1.76E-06  0.000000E+00  0.00E+00  1.642746E-05  2.78E-05  1.454270E-02  3.07E-02  1.002358E-01  2.93E-02
   1.092E-04  2.183E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  7.288613E-06  1.71E-06  0.000000E+00  0.00E+00  2.467746E-05  3.86E-05  7.278034E-03  2.17E-02  9.351315E-02  2.83E-02
   1.098E-04  2.196E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.999697E-06  1.79E-06  0.000000E+00  0.00E+00  7.999697E-06  1.79E-06  1.069121E-04  8.02E-05  7.788530E-02  2.58E-02
   1.105E-04  2.210E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  6.666414E-06  1.63E-06  0.000000E+00  0.00E+00  5.480677E-05  1.46E-04  4.677404E-05  5.30E-05  8.206443E-02  2.65E-02
   1.111E-04  2.223E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  6.666414E-06  1.64E-06  0.000000E+00  0.00E+00  5.480677E-05  1.46E-04  8.686607E-05  7.23E-05  7.690827E-02  2.57E-02
   1.118E-04  2.236E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.955254E-06  1.78E-06  0.000000E+00  0.00E+00  7.955254E-06  1.78E-06  6.013805E-05  6.01E-05  6.454240E-02  2.35E-02
   1.125E-04  2.249E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.738885E-05  3.69E-05  0.000000E+00  0.00E+00  7.288613E-06  1.72E-06  0.000000E+00  0.00E+00  2.467746E-05  3.86E-05  4.677404E-05  5.30E-05  4.893588E-02  2.04E-02
   1.131E-04  2.263E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  8.221911E-06  1.81E-06  0.000000E+00  0.00E+00  1.691633E-05  2.79E-05  1.451598E-02  3.07E-02  6.339002E-02  2.33E-02
   1.138E-04  2.276E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.477770E-05  5.22E-05  0.000000E+00  0.00E+00  6.888628E-06  1.66E-06  0.000000E+00  0.00E+00  4.166632E-05  5.38E-05  7.350206E-05  6.65E-05  5.853123E-02  2.24E-02
   1.145E-04  2.289E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  0.000000E+00  0.00E+00  8.266354E-06  1.82E-06  9.354808E-05  7.50E-05  5.658088E-02  2.20E-02
   1.151E-04  2.302E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.733041E-06  1.76E-06  0.000000E+00  0.00E+00  7.733041E-06  1.76E-06  7.304762E-03  2.17E-02  4.792790E-02  2.02E-02
   1.158E-04  2.315E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.088658E-06  1.56E-06  0.000000E+00  0.00E+00  6.088658E-06  1.56E-06  2.004602E-05  3.47E-05  5.388647E-02  2.14E-02
   1.164E-04  2.329E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  7.199727E-06  1.70E-06  0.000000E+00  0.00E+00  1.589415E-05  2.78E-05  7.257988E-03  2.17E-02  4.409251E-02  1.94E-02
   1.171E-04  2.342E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.755300E-06  1.64E-06  0.000000E+00  0.00E+00  6.755300E-06  1.64E-06  7.298080E-03  2.17E-02  4.214750E-02  1.89E-02
   1.178E-04  2.355E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.021956E-06  1.68E-06  0.000000E+00  0.00E+00  7.021956E-06  1.68E-06  7.331490E-03  2.17E-02  4.311225E-02  1.92E-02
   1.184E-04  2.368E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.799743E-06  1.65E-06  0.000000E+00  0.00E+00  6.799743E-06  1.65E-06  3.341003E-05  4.48E-05  4.306175E-02  1.92E-02
   1.191E-04  2.382E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.533086E-06  1.62E-06  0.000000E+00  0.00E+00  6.533086E-06  1.62E-06  7.251306E-03  2.17E-02  3.745225E-02  1.78E-02
   1.197E-04  2.395E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.066399E-06  1.68E-06  0.000000E+00  0.00E+00  7.066399E-06  1.68E-06  5.345604E-05  5.67E-05  3.540074E-02  1.73E-02
   1.204E-04  2.408E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  6.488643E-06  1.61E-06  0.000000E+00  0.00E+00  5.462900E-05  1.46E-04  8.686607E-05  7.23E-05  3.827672E-02  1.80E-02
   1.211E-04  2.421E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.888628E-06  1.66E-06  0.000000E+00  0.00E+00  6.888628E-06  1.66E-06  7.257988E-03  2.17E-02  3.343069E-02  1.68E-02
   1.217E-04  2.435E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.910887E-06  1.54E-06  0.000000E+00  0.00E+00  5.910887E-06  1.54E-06  4.677404E-05  5.30E-05  2.088115E-02  1.32E-02
   1.224E-04  2.448E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  5.918914E-06  1.54E-06  0.000000E+00  0.00E+00  5.405927E-05  1.46E-04  1.452934E-02  3.07E-02  2.666882E-02  1.50E-02
   1.231E-04  2.461E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  6.577529E-06  1.62E-06  0.000000E+00  0.00E+00  6.341231E-05  1.48E-04  4.677404E-05  5.30E-05  1.895731E-02  1.26E-02
   1.237E-04  2.474E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  7.021956E-06  1.68E-06  0.000000E+00  0.00E+00  1.571638E-05  2.78E-05  2.004602E-05  3.47E-05  2.198956E-02  1.36E-02
   1.244E-04  2.487E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  6.221987E-06  1.58E-06  0.000000E+00  0.00E+00  6.305677E-05  1.48E-04  3.341003E-05  4.48E-05  2.470336E-02  1.44E-02
   1.250E-04  2.501E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.044216E-06  1.57E-06  0.000000E+00  0.00E+00  6.044216E-06  1.57E-06  5.345604E-05  5.67E-05  2.564096E-02  1.47E-02
   1.257E-04  2.514E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.444200E-06  1.62E-06  0.000000E+00  0.00E+00  6.444200E-06  1.62E-06  4.009203E-05  4.91E-05  1.698725E-02  1.19E-02
   1.264E-04  2.527E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.933147E-06  1.40E-06  0.000000E+00  0.00E+00  1.362757E-05  2.75E-05  7.278034E-03  2.17E-02  1.697085E-02  1.19E-02
   1.270E-04  2.540E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  6.088658E-06  1.56E-06  0.000000E+00  0.00E+00  1.478308E-05  2.76E-05  4.009203E-05  4.91E-05  1.508596E-02  1.12E-02
   1.277E-04  2.554E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.999773E-06  1.55E-06  0.000000E+00  0.00E+00  5.999773E-06  1.55E-06  7.264670E-03  2.17E-02  1.218760E-02  1.00E-02
   1.283E-04  2.567E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.110918E-06  1.43E-06  0.000000E+00  0.00E+00  5.110918E-06  1.43E-06  4.009203E-05  4.91E-05  1.794828E-02  1.23E-02
   1.290E-04  2.580E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.333131E-06  1.46E-06  0.000000E+00  0.00E+00  5.333131E-06  1.46E-06  2.672802E-05  4.01E-05  1.040921E-02  9.15E-03
   1.297E-04  2.593E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.555345E-06  1.49E-06  0.000000E+00  0.00E+00  5.555345E-06  1.49E-06  3.341003E-05  4.48E-05  1.407322E-02  1.08E-02
   1.303E-04  2.607E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  5.866445E-06  1.53E-06  0.000000E+00  0.00E+00  5.400680E-05  1.46E-04  2.672802E-05  4.01E-05  2.173018E-02  1.35E-02
   1.310E-04  2.620E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  5.910887E-06  1.54E-06  0.000000E+00  0.00E+00  5.405124E-05  1.46E-04  4.677404E-05  5.30E-05  9.219910E-03  8.67E-03
   1.317E-04  2.633E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.683478E-05  1.47E-04  0.000000E+00  0.00E+00  5.422017E-06  1.47E-06  0.000000E+00  0.00E+00  6.225680E-05  1.48E-04  4.677404E-05  5.30E-05  1.214477E-02  1.00E-02
   1.323E-04  2.646E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  5.199803E-06  1.44E-06  0.000000E+00  0.00E+00  1.389423E-05  2.75E-05  6.682006E-06  2.00E-05  1.401350E-02  1.08E-02
   1.330E-04  2.660E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.533162E-06  1.35E-06  0.000000E+00  0.00E+00  1.322759E-05  2.74E-05  1.336401E-05  2.83E-05  1.308003E-02  1.04E-02
   1.336E-04  2.673E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.266505E-06  1.31E-06  0.000000E+00  0.00E+00  4.266505E-06  1.31E-06  2.004602E-05  3.47E-05  5.540792E-03  6.48E-03
   1.343E-04  2.686E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.799818E-06  1.39E-06  0.000000E+00  0.00E+00  4.799818E-06  1.39E-06  4.677404E-05  5.30E-05  1.022643E-02  9.13E-03
   1.350E-04  2.699E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.177620E-06  1.29E-06  0.000000E+00  0.00E+00  4.177620E-06  1.29E-06  4.677404E-05  5.30E-05  2.637421E-03  4.12E-03
   1.356E-04  2.712E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.363417E-06  1.32E-06  0.000000E+00  0.00E+00  4.363417E-06  1.32E-06  2.672802E-05  4.01E-05  7.315789E-03  7.64E-03
   1.363E-04  2.726E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  5.155360E-06  1.44E-06  0.000000E+00  0.00E+00  1.384978E-05  2.75E-05  2.004602E-05  3.47E-05  3.442178E-03  5.00E-03
   1.369E-04  2.739E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.999849E-06  1.26E-06  0.000000E+00  0.00E+00  3.999849E-06  1.26E-06  2.672802E-05  4.01E-05  1.130268E-02  9.59E-03
   1.376E-04  2.752E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.088734E-06  1.28E-06  0.000000E+00  0.00E+00  1.278316E-05  2.74E-05  3.341003E-05  4.48E-05  3.440400E-03  5.00E-03
   1.383E-04  2.765E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.599864E-06  1.20E-06  0.000000E+00  0.00E+00  3.599864E-06  1.20E-06  2.672802E-05  4.01E-05  6.314600E-03  7.08E-03
   1.389E-04  2.779E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.399833E-06  1.33E-06  0.000000E+00  0.00E+00  1.309426E-05  2.74E-05  2.672802E-05  4.01E-05  3.400402E-03  5.00E-03
   1.396E-04  2.792E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.844261E-06  1.39E-06  0.000000E+00  0.00E+00  1.353868E-05  2.75E-05  6.682006E-06  2.00E-05  3.616067E-03  5.03E-03
   1.403E-04  2.805E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.688749E-06  1.21E-06  0.000000E+00  0.00E+00  3.688749E-06  1.21E-06  3.341003E-05  4.48E-05  6.461416E-03  7.09E-03
   1.409E-04  2.818E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.488719E-06  1.34E-06  0.000000E+00  0.00E+00  4.488719E-06  1.34E-06  1.336401E-05  2.83E-05  5.342016E-03  6.46E-03
   1.416E-04  2.832E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  4.533162E-06  1.35E-06  0.000000E+00  0.00E+00  1.322759E-05  2.74E-05  2.004602E-05  3.47E-05  3.430055E-03  5.00E-03
   1.422E-04  2.845E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  4.088734E-06  1.28E-06  0.000000E+00  0.00E+00  5.222909E-05  1.46E-04  1.336401E-05  2.83E-05  2.440261E-03  4.09E-03
   1.429E-04  2.858E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.555421E-06  1.19E-06  0.000000E+00  0.00E+00  3.555421E-06  1.19E-06  6.682006E-06  2.00E-05  1.666614E-03  2.94E-03
   1.436E-04  2.871E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.044291E-06  1.27E-06  0.000000E+00  0.00E+00  4.044291E-06  1.27E-06  0.000000E+00  0.00E+00  4.352543E-03  5.78E-03
   1.442E-04  2.884E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.777635E-06  1.23E-06  0.000000E+00  0.00E+00  3.777635E-06  1.23E-06  6.682006E-06  2.00E-05  2.435817E-03  4.09E-03
   1.449E-04  2.898E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.222062E-06  1.30E-06  0.000000E+00  0.00E+00  4.222062E-06  1.30E-06  0.000000E+00  0.00E+00  6.306033E-03  7.08E-03
   1.455E-04  2.911E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.288689E-06  1.45E-06  0.000000E+00  0.00E+00  5.288689E-06  1.45E-06  6.682006E-06  2.00E-05  3.575179E-03  5.03E-03
   1.462E-04  2.924E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.622047E-06  1.36E-06  0.000000E+00  0.00E+00  4.622047E-06  1.36E-06  1.336401E-05  2.83E-05  1.591789E-03  2.94E-03
   1.469E-04  2.937E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.733192E-06  1.22E-06  0.000000E+00  0.00E+00  3.733192E-06  1.22E-06  2.004602E-05  3.47E-05  2.407374E-03  4.09E-03
   1.475E-04  2.951E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.910963E-06  1.25E-06  0.000000E+00  0.00E+00  3.910963E-06  1.25E-06  2.672802E-05  4.01E-05  1.610455E-03  2.94E-03
   1.482E-04  2.964E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  4.399833E-06  1.33E-06  0.000000E+00  0.00E+00  5.254019E-05  1.46E-04  4.009203E-05  4.91E-05  1.440122E-03  2.89E-03
   1.489E-04  2.977E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.814036E-05  1.44E-04  0.000000E+00  0.00E+00  4.088734E-06  1.28E-06  0.000000E+00  0.00E+00  5.222909E-05  1.46E-04  6.682006E-06  2.00E-05  4.808707E-04  6.20E-05
   1.495E-04  2.990E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.377650E-06  1.16E-06  0.000000E+00  0.00E+00  1.207207E-05  2.72E-05  1.336401E-05  2.83E-05  4.324988E-03  5.78E-03
   1.502E-04  3.004E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.044291E-06  1.27E-06  0.000000E+00  0.00E+00  4.044291E-06  1.27E-06  3.341003E-05  4.48E-05  4.685872E-04  6.12E-05
   1.508E-04  3.017E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.185646E-06  1.29E-06  0.000000E+00  0.00E+00  4.185646E-06  1.29E-06  1.336401E-05  2.83E-05  3.336404E-03  5.00E-03
   1.515E-04  3.030E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.133177E-06  1.29E-06  0.000000E+00  0.00E+00  4.133177E-06  1.29E-06  6.682006E-06  2.00E-05  3.324849E-03  5.00E-03
   1.522E-04  3.043E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.866520E-06  1.24E-06  0.000000E+00  0.00E+00  3.866520E-06  1.24E-06  2.672802E-05  4.01E-05  1.575951E-03  2.94E-03
   1.528E-04  3.056E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.955406E-06  1.26E-06  0.000000E+00  0.00E+00  3.955406E-06  1.26E-06  6.682006E-06  2.00E-05  4.383662E-04  5.92E-05
   1.535E-04  3.070E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.910963E-06  1.25E-06  0.000000E+00  0.00E+00  3.910963E-06  1.25E-06  2.004602E-05  3.47E-05  2.399535E-03  4.09E-03
   1.541E-04  3.083E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.955406E-06  1.26E-06  0.000000E+00  0.00E+00  1.264983E-05  2.73E-05  2.672802E-05  4.01E-05  4.408722E-04  5.94E-05
   1.548E-04  3.096E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.333207E-06  1.15E-06  0.000000E+00  0.00E+00  3.333207E-06  1.15E-06  0.000000E+00  0.00E+00  4.542050E-04  6.03E-05
   1.555E-04  3.109E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.288764E-06  1.15E-06  0.000000E+00  0.00E+00  1.198319E-05  2.72E-05  6.682006E-06  2.00E-05  4.411933E-04  5.94E-05
   1.561E-04  3.123E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.377650E-06  1.16E-06  0.000000E+00  0.00E+00  1.207207E-05  2.72E-05  1.336401E-05  2.83E-05  1.381458E-03  2.89E-03
   1.568E-04  3.136E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.377650E-06  1.16E-06  0.000000E+00  0.00E+00  3.377650E-06  1.16E-06  1.336401E-05  2.83E-05  1.352286E-03  2.89E-03
   1.575E-04  3.149E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.244322E-06  1.14E-06  0.000000E+00  0.00E+00  3.244322E-06  1.14E-06  2.004602E-05  3.47E-05  4.462053E-04  5.97E-05
   1.581E-04  3.162E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.066551E-06  1.11E-06  0.000000E+00  0.00E+00  3.066551E-06  1.11E-06  1.336401E-05  2.83E-05  4.302059E-04  5.88E-05
   1.588E-04  3.176E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.977665E-06  1.09E-06  0.000000E+00  0.00E+00  2.977665E-06  1.09E-06  0.000000E+00  0.00E+00  4.411933E-04  5.95E-05
   1.594E-04  3.189E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.644306E-06  1.21E-06  0.000000E+00  0.00E+00  3.644306E-06  1.21E-06  0.000000E+00  0.00E+00  4.870927E-04  6.24E-05
   1.601E-04  3.202E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.333207E-06  1.17E-06  0.000000E+00  0.00E+00  1.202763E-05  2.73E-05  1.336401E-05  2.83E-05  1.375396E-03  2.89E-03
   1.608E-04  3.215E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.694424E-06  2.61E-05  0.000000E+00  0.00E+00  3.110993E-06  1.12E-06  0.000000E+00  0.00E+00  1.180542E-05  2.72E-05  1.336401E-05  2.83E-05  4.230951E-04  5.83E-05
